seqID	sampleID	patientID	experiment	Time	group	group2	pcoa03_axis1	pcoa03_axis2	pcoa03_axis3	nmds03_axis1	nmds03_axis2	nmds03_axis3	simpsoneven_03	simpson_03	simpson_lci_03	simpson_hci_03	invsimpson_03	invsimpson_lci_03	invsimpson_hci_03	shannon_03	shannon_lci_03	shannon_hci_03	npshannon_03	sobs_03	chao_03	chao_lci_03	chao_hci_03	nseqs	Otu0001	Otu0002	Otu0003	Otu0004	Otu0005	Otu0006	Otu0007	Otu0008	Otu0009	Otu0010	Otu0011	Otu0012	Otu0013	Otu0014	Otu0015	Otu0016	Otu0017	Otu0018	Otu0019	Otu0020	Otu0021	Otu0022	Otu0023	Otu0024	Otu0025	Otu0026	Otu0027	Otu0028	Otu0029	Otu0030	Otu0031	Otu0032	Otu0033	Otu0034	Otu0035	Otu0036	Otu0037	Otu0038	Otu0039	Otu0040	Otu0041	Otu0042	Otu0043	Otu0044	Otu0045	Otu0046	Otu0047	Otu0048	Otu0049	Otu0050	Otu0051	Otu0052	Otu0053	Otu0054	Otu0055	Otu0056	Otu0057	Otu0058	Otu0059	Otu0060	Otu0061	Otu0062	Otu0063	Otu0064	Otu0065	Otu0066	Otu0067	Otu0068	Otu0069	Otu0070	Otu0071	Otu0072	Otu0073	Otu0074	Otu0075	Otu0076	Otu0077	Otu0078	Otu0079	Otu0080	Otu0081	Otu0082	Otu0083	Otu0084	Otu0085	Otu0086	Otu0087	Otu0088	Otu0089	Otu0090	Otu0091	Otu0092	Otu0093	Otu0094	Otu0095	Otu0096	Otu0097	Otu0098	Otu0099	Otu0100	Otu0101	Otu0102	Otu0103	Otu0104	Otu0105	Otu0106	Otu0107	Otu0108	Otu0109	Otu0110	Otu0111	Otu0112	Otu0113	Otu0114	Otu0115	Otu0116	Otu0117	Otu0118	Otu0119	Otu0120	Otu0121	Otu0122	Otu0123	Otu0124	Otu0125	Otu0126	Otu0127	Otu0128	Otu0129	Otu0130	Otu0131	Otu0132	Otu0133	Otu0134	Otu0135	Otu0136	Otu0137	Otu0138	Otu0139	Otu0140	Otu0141	Otu0142	Otu0143	Otu0144	Otu0145	Otu0146	Otu0147	Otu0148	Otu0149	Otu0150	Otu0151	Otu0152	Otu0153	Otu0154	Otu0155	Otu0156	Otu0157	Otu0158	Otu0159	Otu0160	Otu0161	Otu0162	Otu0163	Otu0164	Otu0165	Otu0166	Otu0167	Otu0168	Otu0169	Otu0170	Otu0171	Otu0172	Otu0173	Otu0174	Otu0175	Otu0176	Otu0177	Otu0178	Otu0179	Otu0180	Otu0181	Otu0182	Otu0183	Otu0184	Otu0185	Otu0186	Otu0187	Otu0188	Otu0189	Otu0190
a3p00	a3p00	a3	bioreactor	0	control	control	-0.371863	0.032283	-0.084006	0.205767	-0.209144	-0.217684	0.411765	0.134921	0.035605	0.234236	7.411765	4.269193	28.085984	2.411703	2.018882	2.804525	2.993972	18	31.2	21.443297	68.60266	36	13	3	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3p01	a3p01	a3	bioreactor	1	control	control	0.149461	-0.283807	0.017868	-0.250279	0.193612	-0.117634	0.760668	0.059756	0.020675	0.098837	16.734694	10.117623	48.368171	2.807246	2.517021	3.097471	3.325971	22	37.166667	26.296923	75.533138	41	4	5	8	2	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3p02	a3p02	a3	bioreactor	2	control	control	0.136946	-0.343648	-0.028292	-0.276664	0.277687	-0.12838	0.182893	0.176377	0.145444	0.207309	5.669685	4.823715	6.875489	2.265806	2.121277	2.410335	2.39717	31	61	39.721584	134.192267	319	41	42	115	17	0	0	0	0	0	1	0	0	23	0	1	0	11	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	11	0	0	0	0	0	0	1	0	0	7	0	0	0	5	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3p03	a3p03	a3	bioreactor	3	control	control	-0.087526	-0.224459	-0.055038	-0.083793	0.048909	-0.176595	0.346245	0.125571	0.079153	0.171989	7.963636	5.81433	12.63381	2.478685	2.20029	2.757079	2.819923	23	38.6	27.229841	80.534077	73	18	8	17	3	0	2	1	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3p04	a3p04	a3	bioreactor	4	A	A	0.045069	0.141598	-0.138215	0.41166	0.112843	0.288411	0.708489	0.061368	0.036302	0.086433	16.295238	11.569603	27.546803	2.822894	2.595344	3.050444	3.125285	23	32.166667	25.29218	59.658448	59	8	4	0	9	2	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	3	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3p06	a3p06	a3	bioreactor	6	A	A	-0.082292	-0.003831	-0.224893	0.164294	0.013943	0.025148	0.537097	0.093093	0.028605	0.157581	10.741935	6.345936	34.95891	2.583769	2.228091	2.939447	3.195391	20	80	36.653838	236.166389	37	10	2	4	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a4p00	a4p00	a4	bioreactor	0	A	A	0.083775	-0.320599	-0.018095	-0.191054	0.219878	-0.141492	0.035731	0.168595	0.165634	0.171555	5.931385	5.829033	6.037396	2.418264	2.397969	2.438559	2.433521	166	252.666667	211.519843	331.007405	24117	4149	4143	7636	1512	847	1	0	2	49	25	1	0	1173	316	51	3	0	376	1	356	0	0	0	0	0	1	362	0	5	5	0	2	0	36	0	2	0	0	0	0	0	2	2	0	4	0	0	9	33	0	88	79	0	58	0	95	0	0	0	0	0	0	0	3	4	1	21	477	6	0	112	14	0	1	13	134	1	194	0	220	0	0	12	11	42	0	0	34	13	134	0	31	0	0	12	0	0	0	0	52	0	0	0	66	47	12	0	1	0	51	0	1	275	0	92	25	1	0	0	7	0	50	30	2	7	11	1	0	2	65	0	0	0	48	2	0	0	20	0	0	3	0	13	1	0	5	36	0	0	1	0	1	0	0	9	0	15	0	31	0	0	0	0	1	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	10	0	2	0
a4p01	a4p01	a4	bioreactor	1	A	A	0.093986	-0.299062	-0.120325	-0.146376	0.249086	-0.093593	0.046614	0.206279	0.203209	0.209349	4.847813	4.776721	4.921053	2.045452	2.026464	2.06444	2.054645	104	133.0625	115.989823	174.445484	22110	4331	3677	7659	3023	306	0	0	0	2	0	0	0	3	173	0	1	29	138	0	53	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	115	0	5	28	0	589	0	84	0	0	0	0	0	0	0	11	11	0	67	9	1	0	159	4	0	0	267	6	0	53	0	3	0	5	26	0	55	0	0	48	6	13	0	15	0	0	20	0	0	0	0	74	1	0	0	1	64	0	0	0	0	5	0	16	44	0	45	5	0	0	0	32	0	2	0	0	0	1	0	0	0	32	0	0	0	263	0	0	0	0	0	0	0	0	70	0	0	10	2	0	0	1	0	0	0	3	3	1	0	0	43	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	5	0	0	0	0	2	0
a4p02	a4p02	a4	bioreactor	2	A	A	0.070169	-0.237734	-0.159442	-0.08948	0.210432	-0.07056	0.059982	0.15728	0.155108	0.159451	6.358106	6.271516	6.44712	2.273419	2.256686	2.290151	2.283383	106	154.75	127.886611	214.585222	23850	5043	3318	6073	3477	214	2	0	0	0	0	1	1	1681	263	0	0	562	123	0	25	0	2	0	0	0	0	250	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	11	0	0	199	0	8	0	0	0	0	0	0	0	5	40	0	464	0	0	0	232	0	0	0	512	0	0	84	0	2	0	40	14	0	228	4	0	1	27	4	0	1	0	0	79	0	0	0	0	32	0	0	0	0	37	0	0	0	0	0	0	171	2	0	220	4	0	0	0	93	0	0	0	0	4	7	0	0	0	8	0	0	0	69	0	0	0	0	0	0	0	0	22	10	0	14	1	0	0	3	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
a4p03	a4p03	a4	bioreactor	3	A	A	0.099492	-0.27393	-0.131571	-0.180922	0.23037	-0.083266	0.052187	0.187862	0.184958	0.190765	5.323063	5.242045	5.406624	2.142373	2.125308	2.159437	2.150794	102	159.272727	126.142007	237.869622	25320	4950	2967	8507	2993	64	0	0	0	2	1	2	0	2193	82	0	0	701	73	0	64	1	0	0	0	0	0	314	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	11	0	0	171	0	0	0	0	0	0	0	0	0	3	39	0	259	0	0	0	147	1	0	0	361	0	0	156	0	10	0	26	13	0	268	54	0	0	14	24	0	3	0	0	69	0	0	0	0	80	0	0	0	0	59	0	0	0	0	0	0	79	0	0	161	1	0	0	0	42	0	0	0	0	4	33	0	0	0	1	0	0	0	22	0	0	0	0	0	0	0	0	45	32	0	5	0	0	0	3	0	0	0	0	1	0	0	0	31	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	1	0
a4p04	a4p04	a4	bioreactor	4	A	A	0.038057	-0.234894	-0.151312	-0.146398	0.172816	-0.097725	0.060012	0.189355	0.185872	0.192838	5.281088	5.185697	5.380055	2.106647	2.085009	2.128285	2.116455	88	115.272727	98.204288	160.891089	15371	3678	1474	4841	1665	34	0	0	0	0	0	0	0	1520	45	2	0	645	30	1	21	2	0	0	0	0	0	141	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	0	57	0	1	0	0	0	0	0	0	0	3	8	0	110	0	0	0	75	2	0	0	128	0	0	59	0	7	0	10	17	0	117	89	0	0	3	122	0	3	0	0	27	0	0	0	0	33	0	0	0	0	42	0	0	0	0	0	0	28	0	0	20	2	0	0	0	51	0	7	0	0	1	15	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	26	7	0	4	0	1	0	6	0	0	0	0	8	0	0	0	6	0	2	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
a4p06	a4p06	a4	bioreactor	6	A	A	0.082758	-0.236644	-0.126571	-0.202679	0.184888	-0.081812	0.053016	0.171474	0.168573	0.174376	5.831774	5.734739	5.932149	2.304999	2.287344	2.322654	2.312483	110	145.769231	124.603201	197.613524	25453	5258	1942	8124	2317	142	1	0	0	0	0	1	0	2408	176	0	0	1013	38	0	11	0	0	0	1	0	0	972	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	149	0	6	0	0	0	0	0	0	0	16	6	0	102	0	0	0	283	8	0	0	152	5	0	149	0	0	0	36	15	0	243	200	0	0	4	281	0	1	0	0	224	0	0	0	0	74	0	0	0	0	99	0	0	0	0	0	0	66	0	0	2	69	0	0	0	244	0	115	0	0	2	17	0	0	0	9	0	0	0	81	0	0	0	0	0	0	0	0	83	3	0	6	8	1	0	1	0	0	0	0	7	0	0	0	2	0	6	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	2
a5d03	a5d03	a5	bioreactor	3	A	A	0.19151	-0.281069	-0.141047	-0.192855	0.284853	-0.03353	0.058752	0.166869	0.163504	0.170234	5.992714	5.874253	6.116052	2.303739	2.283382	2.324097	2.314881	102	202.428571	142.426604	351.486649	17993	2486	2209	5770	2734	96	1	1	0	0	0	0	0	1043	119	0	1	663	30	0	38	0	0	0	0	0	0	473	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	24	1	0	174	0	1	0	0	0	0	0	0	0	1	31	0	234	0	0	0	324	0	0	0	349	0	0	127	0	14	0	6	22	0	249	0	0	0	16	19	0	7	0	0	61	0	0	0	0	21	0	0	0	0	52	0	0	0	0	0	0	76	0	0	87	0	0	0	0	116	0	0	0	0	8	7	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	1	50	58	0	11	0	0	0	3	0	0	0	0	2	0	0	0	7	0	3	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
a5p00	a5p00	a5	bioreactor	0	A	A	0.002402	-0.281577	-0.016513	-0.115314	0.157319	-0.169679	0.037969	0.163585	0.160936	0.166235	6.113021	6.015596	6.213654	2.384166	2.363003	2.405328	2.400185	161	238.772727	200.669298	313.475526	21219	4666	3895	5689	1194	1307	1	0	2	11	10	3	1	690	333	19	3	0	246	2	146	2	10	1	0	0	1	191	0	1	12	0	1	0	28	0	0	0	0	0	0	0	4	1	1	0	0	0	6	24	0	69	65	0	43	0	65	0	0	0	0	0	0	0	1	6	1	30	557	12	0	49	4	0	0	5	177	3	257	0	133	0	0	5	20	20	0	0	28	15	126	0	45	0	0	12	0	0	0	0	16	0	0	0	27	62	1	1	3	1	36	0	16	181	0	64	34	0	0	0	7	0	42	28	2	3	11	1	0	1	38	1	0	0	33	2	0	0	13	0	0	1	7	29	0	0	1	59	0	0	1	0	0	0	5	2	0	16	0	4	0	2	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	1	0	1	4	0	3	0
a5p01	a5p01	a5	bioreactor	1	A	A	0.065759	-0.307857	-0.107381	-0.153414	0.235875	-0.118221	0.049981	0.217473	0.214066	0.22088	4.598278	4.527352	4.67146	1.985206	1.965578	2.004833	1.994993	92	182	127.783643	318.360405	20092	4218	3365	7256	2335	133	0	0	1	1	1	0	1	14	159	0	0	335	107	0	48	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	19	0	6	27	0	492	0	42	0	0	0	0	0	0	0	4	30	0	109	8	0	0	65	0	0	0	228	0	0	33	0	5	1	0	20	0	35	0	0	2	36	11	0	45	1	0	24	0	0	0	0	43	0	0	0	2	59	0	0	0	0	0	0	30	45	0	106	6	0	0	0	19	0	1	0	0	0	0	0	0	0	17	0	0	0	230	0	0	0	0	0	0	0	0	45	0	0	10	5	3	0	1	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0
a5p02	a5p02	a5	bioreactor	2	A	A	0.172562	-0.300573	-0.097962	-0.19279	0.278609	-0.062819	0.057758	0.154585	0.151842	0.157328	6.468934	6.356153	6.585789	2.368199	2.350733	2.385665	2.377672	112	137.142857	122.681901	171.180783	23481	3167	3348	7113	2933	268	3	1	1	0	0	0	2	1556	261	0	0	1054	138	0	16	0	0	0	0	0	0	453	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	20	0	0	129	0	11	0	0	0	0	0	0	0	1	32	0	292	0	0	0	595	0	0	0	511	0	0	85	0	1	0	12	20	0	219	0	0	0	85	2	0	10	0	0	89	0	0	0	0	22	0	1	0	0	48	0	0	0	0	0	0	82	3	0	268	3	0	0	0	166	0	1	0	0	8	11	0	0	0	12	0	0	0	94	0	0	0	0	0	0	0	2	38	84	0	3	0	1	0	2	0	0	0	0	1	0	0	0	8	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	2	0
a5p04	a5p04	a5	bioreactor	4	A	A	0.046098	-0.227594	-0.158379	-0.135711	0.175528	-0.087267	0.053925	0.176611	0.173924	0.179298	5.662167	5.577307	5.749649	2.16281	2.14563	2.17999	2.172621	105	183	138.43361	286.97257	22996	5374	2190	6826	2652	56	0	2	1	0	0	1	0	1835	34	0	0	1524	20	0	16	0	0	0	0	0	1	318	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	33	1	0	125	0	1	0	0	1	0	0	0	0	1	7	0	162	0	0	0	155	1	0	0	272	0	0	126	0	13	0	4	17	0	271	1	0	0	9	168	0	3	0	0	54	0	0	0	0	41	0	0	0	0	104	0	0	0	0	0	0	54	0	0	36	0	0	0	0	167	0	4	0	0	9	20	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	69	9	0	4	1	0	0	2	0	0	0	1	13	0	0	0	7	0	4	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
a5p06	a5p06	a5	bioreactor	6	A	A	0.145605	-0.298954	-0.098275	-0.222734	0.261343	-0.079647	0.047062	0.17417	0.170916	0.177423	5.741529	5.636238	5.850827	2.273942	2.255553	2.292331	2.285522	122	191	154.034901	270.619159	22768	3508	2695	7728	2361	25	1	2	0	1	0	0	1	1831	189	0	1	1088	25	0	11	0	1	1	0	0	0	537	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	24	0	0	264	0	1	1	0	0	0	0	0	0	5	2	0	138	0	0	0	194	8	0	0	182	0	0	61	0	2	0	7	33	0	369	5	0	0	13	452	0	3	0	0	135	0	0	0	0	46	0	0	0	0	79	0	0	0	0	0	0	47	0	0	1	42	0	0	0	167	0	63	0	0	8	19	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	68	45	0	11	16	3	0	2	0	0	0	0	8	0	0	0	3	0	7	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	1	0	0	0	0	0	2
a6p00	a6p00	a6	bioreactor	0	control	control	0.230715	-0.188678	-0.135554	-0.294093	0.243435	0.047093	0.144369	0.192408	0.166635	0.218181	5.197291	4.583344	6.001156	2.197906	2.078017	2.317795	2.303834	36	47.666667	39.454231	75.404169	506	72	17	191	66	24	1	1	29	1	0	1	4	0	40	0	0	0	14	0	2	0	5	0	1	0	0	1	0	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6p03	a6p03	a6	bioreactor	3	control	control	-0.234703	0.038132	-0.184808	0.199385	-0.118191	-0.059849	0.418868	0.159159	0.059277	0.259042	6.283019	3.860382	16.870061	2.200214	1.828916	2.571512	2.624054	15	24	17.002307	55.453337	37	14	2	4	4	2	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6p06	a6p06	a6	bioreactor	6	control	control	-0.124671	-0.05251	-0.274473	0.19369	0.085896	-0.033538	0.520105	0.147899	0.073988	0.221811	6.761364	4.508352	13.515748	2.095675	1.757086	2.434263	2.456078	13	49	23.29539	138.881589	35	11	4	4	7	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1p00	b1p00	b1	bioreactor	0	control	control	0.067895	-0.379964	0.205763	-0.262076	0.180035	-0.355636	0.514088	0.114423	0.07915	0.149696	8.739496	6.680187	12.634278	2.347505	2.112553	2.582457	2.572185	17	24	18.451873	50.749509	65	6	14	12	3	0	0	0	1	0	0	10	1	0	0	0	0	0	1	0	0	2	0	0	6	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1p01	b1p01	b1	bioreactor	1	control	control	0.094654	-0.022971	-0.054926	-0.205623	-0.077439	0.064969	0.499394	0.080097	0.056725	0.103469	12.484848	9.664701	17.628955	2.753045	2.565647	2.940443	2.92227	25	40	28.502488	89.24005	104	18	5	17	6	1	2	2	6	8	3	0	1	1	0	3	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1p02	b1p02	b1	bioreactor	2	control	control	0.290671	0.236151	-0.262153	0.30643	0.310189	0.496131	0.166807	0.111018	0.096511	0.125525	9.007574	7.966568	10.361534	2.94787	2.86031	3.035429	2.984459	54	99.5	66.085622	225.298583	982	14	8	4	284	34	27	59	0	0	0	0	0	0	4	0	0	0	1	0	34	0	0	0	0	34	50	8	0	0	0	0	0	0	23	0	0	0	0	0	0	0	5	1	0	0	11	1	0	0	107	0	13	0	0	0	1	0	0	0	0	0	0	0	8	0	6	0	0	6	0	0	23	0	0	0	14	6	0	1	0	0	28	3	0	0	9	0	0	0	0	0	0	0	0	0	38	0	0	0	1	0	0	0	7	0	0	0	0	0	17	0	0	0	17	0	0	0	0	13	0	0	0	0	5	0	5	0	0	0	9	0	0	0	0	0	0	13	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
